種類,類別,狀態,發票類型,公司,客戶,公司名稱,發票,名稱,描述,支票,付款日期,總額,車輛,參考服務,參考費用,入帳票編號,epd214,代付,已付款,註解,refServices,refVehicles,refContracts,refClients,refDrivers
"服務發票","付款記錄","收入","代工租機車收入","DCL","","","DCLS4D0436","","","","",37400,"","","","","64548844a0eb9377daeb2abe","","","","","","","金門",""
"服務發票","付款記錄","收入","租賃服務收入","DCL","","","DCLSG2312B7CE","","","8182584","2024-02-29",132700,"","","","","","","","","","","DCLGQ2209AADB","金門",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","富金","","DTCSF2212024C","銀行轉帳","","BEA001532","2023-02-23",36400,"","","","","64548844a0eb9377daeb2abe","","","","3004529, 3002117, 3002118, 3002121, 3003720, 3003717, 3003714, 3003716, 2003655, 2003656, 2003658, 2003654, 2003657, 2003659","VE987, HW924, YB6268, LB2777","","富金","盧光耀, 街車, 陳德文"
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCSCH2312E3A1","","","485224","2024-02-06",1498992,"","","","","","","","","","","","俊浩",""
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCS15F2E6","銀行轉帳","","102194","2022-02-16",1250,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","","",""," 榮興",""
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH2401DB17","","","3733IP33 - BOC001135-70%","2024-09-05",3710,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCSN23015DC5","","","","2023-05-23",221000,"","","","","64548844a0eb9377daeb2abe","","","","","","","年勝",""
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH2401DE75","","","3733IP33 - BOC001135-70%","2024-09-05",209076,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DCL","","","DCLS4D1CEE","","","","2022-10-11",21500,"","","","","64548844a0eb9377daeb2abe","","","","","","","金門",""
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH240189D7","","","3733IP33 - BOC001135-70%","2024-09-05",7140,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCSWH2212BEF8","銀行轉帳","","BOC102747","2023-06-12",2560,"","","","","64548844a0eb9377daeb2abe","","","","3004146, 3004147, 3002101","YA987",""," 榮興","朱偉業, 街車"
"服務發票","付款記錄","收入","運輸服務收入","DCL","","","DCLSCT2312828C","","","DSB000729","2024-02-04",65833.3,"","","","","","","","","","","","仲德",""
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCSD5FE60","","","BOC101025","2022-05-11",243717.75,"","","","","64548844a0eb9377daeb2abe","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DCL","永輝","","DCLSGC23123A00","銀行轉帳","","DBS001906","2024-04-25",2889,"","","","","","","","","2047560","PR971","DCLQGC2312D4A6","永輝","街車"
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCSWH2212FDC8","銀行轉帳","","BOC000170","2023-06-12",5530,"","","","","64548844a0eb9377daeb2abe","","","","3004118, 3004123, 3004551, 3004554, 3002112, 3002120, 3002110","YA987",""," 榮興","朱偉業, 街車"
"服務發票","付款記錄","收入","租賃服務收入","DCL","","","DCLSG24011C8F","","","1853451/1856906","2024-03-28",149080,"","","","","","","","","","","DCLQG22120DAC","金門",""
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCWH2207D599","銀行轉帳","","BOC000050","2022-11-14",46720,"","","","","64548844a0eb9377daeb2abe","","","","3000539, 3000540, 3000541, 3000542, 3000543, 3000544, 3000545, 3000546, 3000547, 3000548, 3000549, 3000550, 3003251, 3003252, 3003253, 3003255, 3003256, 3003257, 3003258, 2045786, 2045787, 2045788, 2045790, 3000447, 3000448, 3000449, 3000450, 3000951, 3000952, 3000953, 3000954, 3000956, 3000959, 3000960, 3000961, 3000962, 2057442, 2057443, 2057444, 2057445, 2057446, 2057447, 2057448, 2045791, 2045792, 2045793, 2040082, 2040083, 2040084, 2040085, 2040086, 2045786, 2056530, 3000955, 3000426, 3000427, 3000428, 3000429, 3000430, 3000431, 3000437, 3000439, 3000445, 3000446","VE987, HW924, WW8719, GP6607, SN186",""," 榮興","朱偉業, 街車"
"服務發票","付款記錄","收入","租賃服務收入","DCL","","","DCLSG24017215","","","1845616","2024-03-28",83998,"","","","","","","","","","","DCLQG2311A449","金門",""
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCSWH22121169","銀行轉帳","","BOC102747","2023-06-12",3070,"","","","","64548844a0eb9377daeb2abe","","","","3004563, 3001755, 3001756, 3001757","YB6268, YA987",""," 榮興","盧光耀, 朱偉業"
"服務發票","付款記錄","收入","租賃服務收入","DCL","","","DCLSG2312A0ED","","","1845663","2024-03-27",60770,"","","","","","","","","","","DCLGQ2209AADB","金門",""
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCS4CB7BB","","","BOC000149","2023-03-03",389500,"","","","","64548844a0eb9377daeb2abe","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCSKW24016225","","","HSBC342602","2024-04-09",241110,"","","","","","","","","","","DTCQKW23120149","嘉華混凝土",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCSWH22127B9C","","3733IP10","BOC000282","2023-06-08",484500,"","","","","64548844a0eb9377daeb2abe","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCSCH24010DC5","","","BEA485248","2024-03-13",848472,"","","","","","","","","","","","俊浩",""
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCWH22072E13","銀行轉帳","","BOC000426","2022-11-14",10010,"","","","","64548844a0eb9377daeb2abe","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DCL","","","DCLSG24014216","","","8192995","2024-05-17",110700,"","","","","","","","","","","DCLQ72105C","金門",""
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCSKW2301EA67","","","HSBC121439","2023-06-14",268000,"","","","","64548844a0eb9377daeb2abe","","","","","","","嘉華混凝土",""
"服務發票","付款記錄","收入","租賃服務收入","DTC","","","DTCSN2402E34C","","","","2024-07-22",15000,"","","","","","","","","","","","年勝",""
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCS93C2D9","","","BOC100149","2022-05-11",164980,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","","",""," 榮興",""
"服務發票","付款記錄","收入","工程服務收入","DCL","","","DCLSGC24024303","","","DBS002032","2024-08-28",85000,"","","","","","","","","","","DCLQGC24019005","永輝",""
"服務發票","付款記錄","收入","租賃服務收入","DCL","","","DCLSG22124599","","","","2023-04-11",318757,"","","","","64548844a0eb9377daeb2abe","","","","","","DCLQA54DA9","金門",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","偉奧","","DTCSWA24018311","銀行轉帳","","HS508224","2025-01-24",169000,"","","","","","","","","2046113, 2046115, 2046119, 2046122, 2046121, 2046123, 2046124, 2046126, 235365 , 235366 , 2051344, 2051345, 2051346, 2051347, 2021105, 2021103, 2021104, 2021106, 236977, 235368, 239244, 239245, 3008259, 2047566, 3008260, 236981, 236987, 236988, 236990, 2051501, 2021107, 2021108, 2021109, 2021110, 2021111, 2021112, 2021113, 2021116, 2021115, 2021117, 2021118, 234665, 234666, 2049456, 2049457, 237573, 237824, 237825, 237826, 237827, 237835, 237836,  237874, 2022402, 2040430, 236385, 236986, 3008261, 236975, 236976, 236978, 236979, 236980, 236989","MV897, JR981, WC987, XH8301, RG8880, JG6966, YB6268, CJ531, SZ5029, MC2600, WP349, PR971, WB650, RT9883, WY440","","偉奧","盧光耀, 朱偉業, 馬文海, 街車, 張達榮, 白志強, 馮想春"
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCWH220737AF","銀行轉帳","","BOC000554","2022-11-14",8760,"","","","","64548844a0eb9377daeb2abe","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCSWH24014DDA","銀行轉帳","","BOC000901","2024-05-14",7200,"","","","","","","","","2046125, 2046137","YA987",""," 榮興","朱偉業"
"服務發票","付款記錄","收入","租賃服務收入","DCL","","","DCLSG22125BDD","","","","2023-04-14",205401,"","","","","64548844a0eb9377daeb2abe","","","","","","DCLGQ2209AADB","金門",""
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCSWH24035FBC","","","3733IP31 - BOC001005","2024-07-12",21024,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCS01FDA1","","","","2021-12-07",14395.2,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","","",""," 榮興",""
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCSWH24038C58","","","3733IP31 - BOC001005","2024-07-12",48640,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DCL","","","DCLSG2212F1B3","","","","2023-04-11",511064,"","","","","64548844a0eb9377daeb2abe","","","","","","","金門",""
"服務發票","付款記錄","收入","工程服務收入","DCL","","","DCLSG2402F183","","","13800/1030/0001-8187713-50%","2024-05-04",3685500,"","","","","","","","","","","DCLQG24014588","金門",""
"服務發票","付款記錄","收入","運輸服務收入","DCL","","","DCLS4F1DB5","","","","2022-07-29",616284,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","","","","金門",""
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH2401A099","","","3733IP33 - BOC001135-70%","2024-09-05",2170,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCS221006C8","","","HS100066","2023-05-04",76222,"","","","","64548844a0eb9377daeb2abe","","","","","","","勤成",""
"服務發票","付款記錄","收入","運輸服務收入","DCL","","","DCLSG24026D46","","","8195453","2024-05-31",79836,"","","","","","","","","","","DCLQG23082D80","金門",""
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCSC3D7A0","","","646209","2022-06-08",15000,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","","",""," 榮興",""
"服務發票","付款記錄","收入","租賃服務收入","DCL","","","DCLSG2402BEAD","","","8192995","2024-05-17",90014,"","","","","","","","","","","DCLQG22120DAC","金門",""
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCSKS22128544","","","HS100066","2023-05-04",178829,"","","","","64548844a0eb9377daeb2abe","","","","","","","勤成",""
"服務發票","付款記錄","收入","運輸服務收入","DCL","金門","","DCLSG2402AF5F","銀行轉帳","","8196754","2024-06-14",90200,"","","","","","","","","2057286, 2057287, 2057288, 2057289, 2057290, 2057291, 2057292, 2057293, 2057294, 2057295, 2057296, 2057297, 2057298, 2057039, 2057279, 2057280, 2057281, 2057282, 2057283, 2057284, 2057285, 2057278","WY987","","金門","莊基達"
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCS258F4C","","","","2022-10-04",98996,"","","","","64548844a0eb9377daeb2abe","","","","62d7636108358b06f64a68e7, 62d7636208358b06f64a6923, 62d7636208358b06f64a6933, 62d7637c08358b06f64a6ecd, 62d763cc08358b06f64a7bf6, 62d763cd08358b06f64a7c06, 62d763ce08358b06f64a7c16, 62d763ec08358b06f64a7c59, 62d763ee08358b06f64a7c69, 62d7640e08358b06f64a7cb6, 62d7640f08358b06f64a7cc6, 62d764bd08358b06f64a7d9a, 62d764be08358b06f64a7daa, 62d764e308358b06f64a7dbd, 62d764e408358b06f64a7dcd, 62d764e508358b06f64a7ddd, 62d764e708358b06f64a7ded, 62d7651c08358b06f64a7e25, 62d7651f08358b06f64a7e35, 62d7652108358b06f64a7e45, 62d7657008358b06f64a8180, 62d7657108358b06f64a8190, 62d7657108358b06f64a81a0, 62d7657308358b06f64a81b0, 62d765a008358b06f64a81ea,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  "," ER991, WR5354","","年勝","街車"
"服務發票","付款記錄","收入","運輸服務收入","DCL","金門","","DCLSG2402FD9D","銀行轉帳","","8205542","2024-08-21",4800,"","","","","","","","","238056","YA987","","金門","朱偉業"
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH2211DC33","","","BOC000558","2023-11-06",9800,"","","","","64548844a0eb9377daeb2abe","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCS4BE2FE","銀行轉帳","","100155","2022-06-08",59500,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","1861800, 3006879, 1867347, 3006887, 3006880, 3000752, 3006888, 1867346, 1867546, 3006881, 3000751, 3006889, 3006878, 1867345, 3006877, 3006876, 3007545","VE987, WD190, XF2103, WC987, XH8301, PE3086, PC6500, SK3160, ME122",""," 榮興","張展賜, 朱偉業, 陳圖明, 街車"
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCSDCBED8","","","101047","",36300,"","","","","64548844a0eb9377daeb2abe","","","","","","","佳成",""
"服務發票","付款記錄","收入","運輸服務收入","DCL","法國地基","","DCLS938853","銀行轉帳","","868278","2021-12-31",170125,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","2032766, 2032769, 2032768, 2032767, 2032773, 2032772, 2032770, 2033904, 2033908, 2033907, 2033906, 2033905, 2033910, 2033909, 2032774, 2032775, 2032777, 2032778, 2032779, 2032782, 2032784, 2032785, 2032786, 2032788, 2032789, 2032790, 2032791, 2033911, 2033912, 2033913, 2033914, 2033915, 2033916, 2033917, 2033918, 2033919, 2033920, 2033921, 2033922, 2033923","RP3413","DCLQ96D919","法國地基","街車"
"服務發票","付款記錄","收入","工程服務收入","DCL","","","DCLSA81052","","","","2021-12-29",643349.96,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","","","","金門",""
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCS17F7C6","銀行轉帳","","102194","2022-02-16",1540,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","1866323, 1861150, 1861149, 1867805","VE987, HW924",""," 榮興","朱偉業, 街車"
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCSA318F5","銀行轉帳","","000415","2022-03-02",1820,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","1867276, 1861774","VE987",""," 榮興","朱偉業"
"服務發票","付款記錄","收入","運輸服務收入","DTC","","","DTCS32F95A","","","100157","2022-06-15",542500,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DCL","仕豐","","DCLS21C809","銀行轉帳","","105133","2022-09-02",208208,"","","","","64548844a0eb9377daeb2abe","",TRUE,"","626b860c747cba172e02c1d8, 626b880d747cba172e03096f, 626b886b747cba172e030b91, 626b88f8747cba172e030bc5, 626b8924747cba172e030bf1, 626b8946747cba172e030c03, 626b8992747cba172e030c15, 626b89a4747cba172e030c27, 626b89cc747cba172e030c39, 626b89f1747cba172e030c4b, 626b8a05747cba172e030c5d, 626b8a2a747cba172e030c6f, 626b8a9a747cba172e030c84, 626b8ad0747cba172e030c96, 626b8af1747cba172e030ce3, 626b8b1b747cba172e030cf5, 626b8b3c747cba172e030d07, 626b8b5a747cba172e030d19, 626b8b76747cba172e030d2b, 626b8b91747cba172e030d3d, 626b8bad747cba172e030d4f, 626b8bdd747cba172e030d63, 62722316747cba172e07cb7a, 6272234c747cba172e07cb8c, 62722375747cba172e07cb9e, 62722399747cba172e07cbb0, 627223c0747cba172e07cbc2, 627223cc747cba172e07cbd4, 627223dd747cba172e07cbe6, 627223f8747cba172e07cbf8, 62722404747cba172e07cc0a, 62722413747cba172e07cc1c, 62722450747cba172e07cc30, 62722475747cba172e07cc42, 62722496747cba172e07cc54, 627224b0747cba172e07cc66, 627224c8747cba172e07cc78, 627224d7747cba172e07cc8a, 627224fe747cba172e07cc9e, 6272250e747cba172e07ccb0, 6272251f747cba172e07ccc2, 62722534747cba172e07ccd4, 62722546747cba172e07cce6, 62722557747cba172e07ccf8, 62722569747cba172e07cd0a, 62722579747cba172e07cd1c, 6272258b747cba172e07cd30, 628b576a5a6344084c21c3e1, 628b57ad5a6344084c21c5f3, 628b57bd5a6344084c21c605, 628b57d15a6344084c21c617, 628b57e85a6344084c21c629, 628b58095a6344084c21c63b, 628b581c5a6344084c21c64d, 628b582c5a6344084c21c65f, 628b58615a6344084c21c767, 628b58745a6344084c21c779, 628b588d5a6344084c21c78b, 628b589e5a6344084c21c79d, 628b58b45a6344084c21c7af, 628b58c85a6344084c21c7c1, 628b58de5a6344084c21c7d3, 628b58f55a6344084c21c7e5, 628b59105a6344084c21c7f7","JR981, RP3413, PD1680, UA7205","","仕豐","魏國汕, 區國翔, 街車, 蕭志榮"
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH22088F13","","3402IP15","BOC101457","2023-05-12",10300,"","","","","64548844a0eb9377daeb2abe","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCSWH2304CF34","銀行轉帳","","BOC000599","2023-12-08",35000,"","","","","","","","","2044178, 2044180, 2020795, 2018559, 2044183, 2020800, 2018561, 2044182, 2018552, 2018564","YB6268, MC2600",""," 榮興","張展賜, 馬文海"
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCSWH24027D9F","銀行轉帳","","BOC001048","2024-07-30",6700,"","","","","","","","","2046142, 2046143","YB6268, YA987",""," 榮興","朱偉業, 馬文海"
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH22113644","","","BOC000558","2023-11-06",4900,"","","","","64548844a0eb9377daeb2abe","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH2402CD0D","","","3733IP33 - BOC001135-70%","2024-09-05",150654,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","運輸服務收入","DTC"," 榮興","","DTCWH220879E4","銀行轉帳","","BOC000051","2022-11-14",2730,"","","","","64548844a0eb9377daeb2abe","","","","3000972, 3000971, 3001291","HW924",""," 榮興","街車"
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH24026716","","","3733IP33 - BOC001135-70%","2024-09-05",2485,"","","","","","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","代工租機車收入","DTC","","","DTCSWH22124D1A","","","BOC000558","2023-11-06",33500,"","","","","64548844a0eb9377daeb2abe","","","","","",""," 榮興",""
"服務發票","付款記錄","收入","工程服務收入","DTC","","","DTCSWH24043E54","","","3733IP35 - BOC001229","2024-10-14",152446.5,"","","","","","","","","","","DTCQWH240163B5"," 榮興",""
